smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,molstr,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1C,272.16,287.8418350660369,0.9455192638608662,5,4,87.05,4,2,6,5,0,12,0.3333333333333333,0,0,0.89,2.443,0.333,13.0,-0.01,"[(10, 9, 8, 7, 6, 12, 11), (16, 15, 14, 4, 3, 2, 18)]",['-'],['-'],['-'],0,0,0,0,-3.5500581975639482,2.7316866810641227,2.7795590501680074,158.1061116975905,292.4840545047591,10.014260656184973,5.953212413532791,-4.907469448512245,-4.720269059632801,0.011477390304207802,0.41347017884254456,0.22938531637191772,0.00022679567337036133,0.006262779235839844,0.012007594108581543,0.014257550239562988,0.4874267876148224,0.04552072286605835,0.005723676178604364,0.9994865655899048,0.8089525103569031,0.9854904413223267,78.12484314291746,0.4487180286340189,20.619583359803322,0.00013163617404643446,0.09833193570375443,3.4041452181554632e-06,0.905005156993866,3.631871777542983e-06,0.999858021736145,5.7270185038760246e-08,1.9035967468994386e-08,0.0018134553683921695,0.9979081153869629,2.1129382730578072e-05,4.346410875655238e-08,0.9704947471618652,0.016933461651206017,8.971992209149981,0.6910743979063128,1.0370167907037757,3.4928537292409647,4.486607802884526,4.1101123838215665,0.19893893599510193,0.5123145580291748,0.8336513042449951,0.6473279595375061,0.3486962914466858,0.4920259714126587,0.4776047170162201,0.8376132845878601,0.0010948661947622895,0.8942626118659973,0.48241126537323,0.8070462346076965,0.944227397441864,0.5022739171981812,0.523360550403595,0.45076197385787964,0.9388850927352905,0.1295856535434723,0.1307133436203003,0.1715724766254425,0.00537868170067668,3.115897561656311e-05,1.964117757324857e-07,5.128825250722002e-06,0.0009667326812632382,3.4676893392315833e-06,9.856836236110667e-09,0.0013663662830367684,6.838908461759274e-08,2.039974606304895e-05,0.0016224702121689916,0.0004553263424895704,"<?xml version='1.0' encoding='iso-8859-1'?><svg version='1.1' baseProfile='full'              xmlns='http://www.w3.org/2000/svg'                      xmlns:rdkit='http://www.rdkit.org/xml'                      xmlns:xlink='http://www.w3.org/1999/xlink'                  xml:space='preserve'width='200px' height='200px' viewBox='0 0 200 200'><!-- END OF HEADER --><rect style='opacity:1.0;fill:none;stroke:none' width='200.0' height='200.0' x='0.0' y='0.0'> </rect><path class='bond-0 atom-0 atom-1' d='M 187.1,153.7 L 188.1,129.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-1 atom-1 atom-2' d='M 188.1,129.6 L 167.7,116.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 167.7,116.7 L 146.4,127.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-2 atom-2 atom-3' d='M 164.2,114.5 L 146.5,123.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-3 atom-3 atom-4' d='M 146.4,127.9 L 126.0,115.1' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-4 atom-4 atom-5' d='M 126.0,115.1 L 104.7,126.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-5 atom-5 atom-6' d='M 104.7,126.3 L 84.3,113.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 84.3,113.4 L 85.3,89.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-6 atom-6 atom-7' d='M 80.8,111.2 L 81.6,91.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 85.3,89.3 L 76.8,84.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-7 atom-7 atom-8' d='M 76.8,84.0 L 68.3,78.6' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 61.5,78.2 L 52.5,82.9' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 52.5,82.9 L 43.5,87.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 63.2,81.4 L 55.1,85.7' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-8 atom-8 atom-9' d='M 55.1,85.7 L 47.1,89.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 43.5,87.7 L 35.1,82.3' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-9 atom-9 atom-10' d='M 35.1,82.3 L 26.6,76.9' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-9 atom-11' d='M 43.5,87.7 L 43.1,97.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-10 atom-9 atom-11' d='M 43.1,97.6 L 42.8,107.5' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 46.0,113.9 L 54.5,119.2' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 54.5,119.2 L 63.0,124.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 47.9,110.8 L 55.5,115.6' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-11 atom-11 atom-12' d='M 55.5,115.6 L 63.1,120.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 63.0,124.6 L 62.6,134.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-12 atom-12 atom-13' d='M 62.6,134.5 L 62.2,144.5' style='fill:none;fill-rule:evenodd;stroke:#0000FF;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-4 atom-14' d='M 126.0,115.1 L 127.0,91.0' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-13 atom-4 atom-14' d='M 129.7,113.1 L 130.5,93.2' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-14 atom-14 atom-15' d='M 127.0,91.0 L 148.3,79.8' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-15 atom-16' d='M 148.3,79.8 L 148.7,69.9' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-15 atom-15 atom-16' d='M 148.7,69.9 L 149.1,60.0' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 153.2,53.6 L 161.9,49.1' style='fill:none;fill-rule:evenodd;stroke:#FF0000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-16 atom-16 atom-17' d='M 161.9,49.1 L 170.6,44.5' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-17 atom-15 atom-18' d='M 148.3,79.8 L 168.7,92.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-17 atom-15 atom-18' d='M 148.1,83.9 L 165.0,94.6' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-18 atom-18 atom-19' d='M 168.7,92.6 L 190.0,81.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-19 atom-18 atom-2' d='M 168.7,92.6 L 167.7,116.7' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path class='bond-20 atom-12 atom-6' d='M 63.0,124.6 L 84.3,113.4' style='fill:none;fill-rule:evenodd;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1' /><path d='M 188.0,130.8 L 188.1,129.6 L 187.1,129.0' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 147.4,127.4 L 146.4,127.9 L 145.4,127.3' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 105.7,125.7 L 104.7,126.3 L 103.6,125.6' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 85.2,90.5 L 85.3,89.3 L 84.8,89.1' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path d='M 126.9,92.2 L 127.0,91.0 L 128.0,90.4' style='fill:none;stroke:#000000;stroke-width:2.0px;stroke-linecap:square;stroke-linejoin:miter;stroke-opacity:1;' /><path class='atom-8' d='M 63.4 73.0L 65.6 76.7Q 65.8 77.0, 66.2 77.7Q 66.5 78.3, 66.6 78.3L 66.6 73.0L 67.5 73.0L 67.5 79.9L 66.5 79.9L 64.1 75.9Q 63.9 75.4, 63.6 74.9Q 63.3 74.4, 63.2 74.2L 63.2 79.9L 62.3 79.9L 62.3 73.0L 63.4 73.0' fill='#0000FF'/><path class='atom-10' d='M 10.0 71.4L 10.9 71.4L 10.9 74.3L 14.4 74.3L 14.4 71.4L 15.3 71.4L 15.3 78.2L 14.4 78.2L 14.4 75.0L 10.9 75.0L 10.9 78.2L 10.0 78.2L 10.0 71.4' fill='#0000FF'/><path class='atom-10' d='M 16.7 78.0Q 16.8 77.5, 17.2 77.3Q 17.6 77.1, 18.2 77.1Q 18.9 77.1, 19.2 77.4Q 19.6 77.8, 19.6 78.5Q 19.6 79.1, 19.1 79.7Q 18.6 80.4, 17.6 81.1L 19.7 81.1L 19.7 81.6L 16.7 81.6L 16.7 81.2Q 17.5 80.6, 18.0 80.1Q 18.5 79.7, 18.7 79.3Q 19.0 78.9, 19.0 78.5Q 19.0 78.1, 18.8 77.8Q 18.6 77.6, 18.2 77.6Q 17.8 77.6, 17.6 77.7Q 17.3 77.9, 17.2 78.2L 16.7 78.0' fill='#0000FF'/><path class='atom-10' d='M 21.7 71.4L 23.9 75.0Q 24.1 75.3, 24.5 76.0Q 24.8 76.6, 24.9 76.7L 24.9 71.4L 25.8 71.4L 25.8 78.2L 24.8 78.2L 22.4 74.2Q 22.1 73.8, 21.8 73.3Q 21.6 72.7, 21.5 72.6L 21.5 78.2L 20.6 78.2L 20.6 71.4L 21.7 71.4' fill='#0000FF'/><path class='atom-11' d='M 41.1 108.3L 43.3 111.9Q 43.5 112.3, 43.9 112.9Q 44.2 113.6, 44.3 113.6L 44.3 108.3L 45.2 108.3L 45.2 115.2L 44.2 115.2L 41.8 111.2Q 41.6 110.7, 41.3 110.2Q 41.0 109.7, 40.9 109.5L 40.9 115.2L 40.0 115.2L 40.0 108.3L 41.1 108.3' fill='#0000FF'/><path class='atom-13' d='M 60.5 145.3L 62.7 148.9Q 62.9 149.2, 63.3 149.9Q 63.7 150.5, 63.7 150.6L 63.7 145.3L 64.6 145.3L 64.6 152.1L 63.7 152.1L 61.3 148.1Q 61.0 147.7, 60.7 147.2Q 60.4 146.6, 60.3 146.5L 60.3 152.1L 59.4 152.1L 59.4 145.3L 60.5 145.3' fill='#0000FF'/><path class='atom-13' d='M 65.9 145.3L 66.8 145.3L 66.8 148.2L 70.3 148.2L 70.3 145.3L 71.2 145.3L 71.2 152.1L 70.3 152.1L 70.3 148.9L 66.8 148.9L 66.8 152.1L 65.9 152.1L 65.9 145.3' fill='#0000FF'/><path class='atom-13' d='M 72.6 151.9Q 72.7 151.4, 73.1 151.2Q 73.5 151.0, 74.1 151.0Q 74.8 151.0, 75.1 151.3Q 75.5 151.7, 75.5 152.4Q 75.5 153.0, 75.0 153.6Q 74.5 154.3, 73.5 155.0L 75.6 155.0L 75.6 155.5L 72.6 155.5L 72.6 155.1Q 73.4 154.5, 73.9 154.0Q 74.4 153.6, 74.6 153.2Q 74.9 152.8, 74.9 152.4Q 74.9 152.0, 74.7 151.7Q 74.4 151.5, 74.1 151.5Q 73.7 151.5, 73.5 151.6Q 73.2 151.8, 73.1 152.1L 72.6 151.9' fill='#0000FF'/><path class='atom-16' d='M 146.1 55.7Q 146.1 54.1, 146.9 53.2Q 147.7 52.2, 149.3 52.2Q 150.8 52.2, 151.6 53.2Q 152.4 54.1, 152.4 55.7Q 152.4 57.4, 151.6 58.3Q 150.7 59.3, 149.3 59.3Q 147.7 59.3, 146.9 58.3Q 146.1 57.4, 146.1 55.7M 149.3 58.5Q 150.3 58.5, 150.9 57.8Q 151.4 57.1, 151.4 55.7Q 151.4 54.4, 150.9 53.7Q 150.3 53.0, 149.3 53.0Q 148.2 53.0, 147.6 53.7Q 147.1 54.4, 147.1 55.7Q 147.1 57.1, 147.6 57.8Q 148.2 58.5, 149.3 58.5' fill='#FF0000'/></svg>",['-'],['-'],['-'],['-'],"[(9, 10), (9, 10)]",['-'],['-'],"[(9, 10), (9, 10), (9, 10), (9,), (9, 10)]",0.202,0.008,0.037,0.471,0.007,0.456,0.06
